Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,78,13,3,6
Gen.2,62,22,7,9
Gen.3,34,37,15,14
Gen.4,16,32,31,21
Gen.5,21,16,39,24
Gen.6,24,21,29,26
Gen.7,26,24,20,30
Gen.8,30,26,18,26
Gen.9,26,30,23,21
Gen.10,21,26,28,25
Gen.11,25,21,24,30
Gen.12,30,25,21,24
Gen.13,24,30,22,24
Gen.14,24,24,23,29
