Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,82,9,4,5
Gen.2,68,19,9,4
Gen.3,44,28,14,14
Gen.4,32,26,18,24
Gen.5,29,27,19,25
Gen.6,25,29,24,22
Gen.7,22,25,32,21
Gen.8,21,22,32,25
Gen.9,25,21,30,24
Gen.10,24,25,29,22
Gen.11,22,24,25,29
Gen.12,29,22,23,26
Gen.13,26,29,21,24
Gen.14,24,26,25,25
