Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,84,7,2,7
Gen.2,85,6,2,7
Gen.3,85,7,1,7
Gen.4,85,7,0,8
Gen.5,81,12,1,6
Gen.6,79,8,1,12
Gen.7,78,13,1,8
Gen.8,70,16,2,12
Gen.9,65,17,3,15
Gen.10,68,12,2,18
Gen.11,66,20,1,13
Gen.12,57,22,2,19
Gen.13,48,28,8,16
Gen.14,33,31,13,23
