Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,62,29,7,2
Gen.2,22,42,30,6
Gen.3,6,22,63,9
Gen.4,9,6,58,27
Gen.5,27,9,25,39
Gen.6,39,27,14,20
Gen.7,20,39,31,10
Gen.8,10,20,58,12
Gen.9,12,10,52,26
Gen.10,26,12,27,35
Gen.11,35,26,22,17
Gen.12,17,35,38,10
Gen.13,10,17,57,16
Gen.14,16,10,47,27
