Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,88,3,2,7
Gen.2,95,0,1,4
Gen.3,92,7,0,1
Gen.4,86,7,1,6
Gen.5,88,4,2,6
Gen.6,88,6,2,4
Gen.7,86,6,1,7
Gen.8,84,9,1,6
Gen.9,78,12,2,8
Gen.10,77,9,2,12
Gen.11,79,10,2,9
Gen.12,73,15,2,10
Gen.13,69,14,4,13
Gen.14,69,13,4,14
