Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,75,16,8,1
Gen.2,60,16,15,9
Gen.3,42,27,18,13
Gen.4,25,30,29,16
Gen.5,20,21,38,21
Gen.6,21,20,34,25
Gen.7,25,21,25,29
Gen.8,29,25,23,23
Gen.9,23,29,25,23
Gen.10,23,23,32,22
Gen.11,22,23,32,23
Gen.12,23,22,23,32
Gen.13,32,23,25,20
Gen.14,20,32,27,21
