Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,91,0,1,8
Gen.2,99,0,0,1
Gen.3,92,8,0,0
Gen.4,82,10,2,6
Gen.5,73,15,10,2
Gen.6,54,21,13,12
Gen.7,48,18,14,20
Gen.8,38,30,20,12
Gen.9,22,28,22,28
Gen.10,34,16,25,25
Gen.11,28,31,18,23
Gen.12,25,26,16,33
Gen.13,35,23,22,20
Gen.14,22,33,15,30
