Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,82,9,4,5
Gen.2,81,6,5,8
Gen.3,75,14,4,7
Gen.4,66,16,4,14
Gen.5,72,8,3,17
Gen.6,75,14,3,8
Gen.7,57,26,5,12
Gen.8,50,19,7,24
Gen.9,62,12,7,19
Gen.10,55,26,7,12
Gen.11,48,19,4,29
Gen.12,59,18,2,21
Gen.13,51,29,4,16
Gen.14,33,34,14,19
