Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,78,13,3,6
Gen.2,58,26,7,9
Gen.3,34,33,13,20
Gen.4,29,25,17,29
Gen.5,34,24,16,26
Gen.6,30,30,13,27
Gen.7,29,28,9,34
Gen.8,35,28,9,28
Gen.9,28,35,12,25
Gen.10,25,28,15,32
Gen.11,32,25,14,29
Gen.12,29,32,15,24
Gen.13,24,29,18,29
Gen.14,29,24,14,33
