Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,88,3,2,7
Gen.2,86,9,4,1
Gen.3,69,18,6,7
Gen.4,55,21,10,14
Gen.5,44,25,16,15
Gen.6,31,28,17,24
Gen.7,33,22,16,29
Gen.8,32,30,15,23
Gen.9,25,30,13,32
Gen.10,32,25,14,29
Gen.11,29,32,17,22
Gen.12,22,29,20,29
Gen.13,29,22,20,29
Gen.14,29,29,19,23
