Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,78,13,3,6
Gen.2,59,25,7,9
Gen.3,36,32,12,20
Gen.4,30,26,17,27
Gen.5,32,25,20,23
Gen.6,25,30,19,26
Gen.7,26,25,13,36
Gen.8,36,26,12,26
Gen.9,26,36,14,24
Gen.10,24,26,19,31
Gen.11,31,24,23,22
Gen.12,22,31,15,32
Gen.13,32,22,10,36
Gen.14,36,32,13,19
