Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,75,16,9,0
Gen.2,52,23,21,4
Gen.3,26,30,32,12
Gen.4,12,26,45,17
Gen.5,17,12,45,26
Gen.6,26,17,27,30
Gen.7,30,26,24,20
Gen.8,20,30,33,17
Gen.9,17,20,40,23
Gen.10,23,17,36,24
Gen.11,24,23,28,25
Gen.12,25,24,33,18
Gen.13,18,25,34,23
Gen.14,23,18,40,19
