Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,73,18,4,5
Gen.2,39,39,17,5
Gen.3,8,36,46,10
Gen.4,10,8,61,21
Gen.5,21,10,36,33
Gen.6,33,21,14,32
Gen.7,32,33,23,12
Gen.8,12,32,39,17
Gen.9,17,12,50,21
Gen.10,21,17,38,24
Gen.11,24,21,26,29
Gen.12,29,24,34,13
Gen.13,13,29,36,22
Gen.14,22,13,41,24
