Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,60,31,8,1
Gen.2,19,42,30,9
Gen.3,9,19,55,17
Gen.4,17,9,46,28
Gen.5,28,17,19,36
Gen.6,36,28,17,19
Gen.7,19,36,27,18
Gen.8,18,19,41,22
Gen.9,22,18,41,19
Gen.10,19,22,29,30
Gen.11,30,19,26,25
Gen.12,25,30,23,22
Gen.13,22,25,35,18
Gen.14,18,22,45,15
