Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,75,16,8,1
Gen.2,54,22,19,5
Gen.3,27,32,33,8
Gen.4,8,27,49,16
Gen.5,16,8,53,23
Gen.6,23,16,33,28
Gen.7,28,23,23,26
Gen.8,26,28,36,10
Gen.9,10,26,46,18
Gen.10,18,10,50,22
Gen.11,22,18,35,25
Gen.12,25,22,25,28
Gen.13,28,25,36,11
Gen.14,11,28,45,16
