Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,67,24,5,4
Gen.2,35,36,17,12
Gen.3,18,29,36,17
Gen.4,17,18,36,29
Gen.5,29,17,26,28
Gen.6,28,29,21,22
Gen.7,22,28,29,21
Gen.8,21,22,38,19
Gen.9,19,21,31,29
Gen.10,29,19,25,27
Gen.11,27,29,20,24
Gen.12,24,27,30,19
Gen.13,19,24,36,21
Gen.14,21,19,32,28
