Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,84,7,2,7
Gen.2,80,11,3,6
Gen.3,67,19,4,10
Gen.4,51,26,7,16
Gen.5,31,36,16,17
Gen.6,19,29,26,26
Gen.7,26,19,29,26
Gen.8,26,26,21,27
Gen.9,27,26,18,29
Gen.10,29,27,21,23
Gen.11,23,29,22,26
Gen.12,26,23,22,29
Gen.13,29,26,17,28
Gen.14,28,29,17,26
