Generation,S,E,I,R
Gen.0,91,8,1,0
Gen.1,81,10,5,4
Gen.2,68,17,10,5
Gen.3,41,32,21,6
Gen.4,13,34,36,17
Gen.5,17,13,44,26
Gen.6,26,17,34,23
Gen.7,23,26,23,28
Gen.8,28,23,30,19
Gen.9,19,28,32,21
Gen.10,21,19,33,27
Gen.11,27,21,33,19
Gen.12,19,27,29,25
Gen.13,25,19,33,23
Gen.14,23,25,32,20
